angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
-420197,-0.777713,-0.777713,1.03481e-011,1.33057e-011,5001000,1000000,4001000,5.001
978997,-0.243665,-0.243665,6.20261e-010,2.54555e-009,5004000,1000000,4004000,5.004
-509836,0.760419,0.760419,1.29956e-011,1.709e-011,5001000,0,5001000,inf
-869025,-0.679087,-0.679087,2.41017e-011,3.54913e-011,6004000,1000000,5004000,6.004
567587,0.122836,0.122836,1.99685e-009,1.62562e-008,6004000,0,6004000,inf
788717,0.587003,0.587003,1.98319e-011,3.3785e-011,6001000,1000000,5001000,6.001
446033,-0.62141,-0.62141,1.62478e-011,2.61467e-011,5004000,1000000,4004000,5.004
-162705,-0.517335,-0.517335,2.20252e-011,4.25743e-011,5502000,1000000,4502000,5.502
-764890,0.998782,0.998782,1.47127e-012,1.47306e-012,4502000,1001000,3501000,4.4975
271819,-0.756901,-0.756901,7.02349e-012,9.27927e-012,5511000,492000,5019000,11.2012
-904199,0.407649,0.407649,1.1381e-010,2.79185e-010,6002000,0,6002000,inf
967347,0.998966,0.998966,1.71418e-012,1.71596e-012,5003000,1000000,4003000,5.003
706234,-0.895049,-0.895049,1.2277e-011,1.37165e-011,5502000,502000,5000000,10.9602
754855,0.972814,0.972814,6.81422e-012,7.00465e-012,5023000,1000000,4023000,5.023
-184705,-0.452951,-0.452951,3.73233e-011,8.24002e-011,5004000,1000000,4004000,5.004
4921.72,-0.399534,-0.399534,9.10544e-011,2.27901e-010,5001000,1000000,4001000,5.001
177416,-0.750654,-0.750654,4.45e-012,5.92816e-012,5003000,1001000,4002000,4.998
871993,0.999992,0.999992,1.35336e-013,1.35337e-013,5502000,0,5502000,inf
-146966,-0.568992,-0.568992,1.17022e-011,2.05665e-011,5502000,1000000,4502000,5.502
223714,0.332719,0.332719,2.02387e-010,6.08283e-010,6004000,572000,5432000,10.4965
-954132,0.59565,0.59565,3.41853e-011,5.73916e-011,5004000,1000000,4004000,5.004
997258,-0.762653,-0.762653,2.50606e-011,3.28598e-011,5006000,1000000,4006000,5.006
-598099,-0.782995,-0.782995,1.45451e-011,1.85763e-011,5502000,501000,5001000,10.982
720357,-0.922804,-0.922804,1.08182e-011,1.17232e-011,4518000,1000000,3518000,4.518
-918082,-0.628438,-0.628438,3.01188e-011,4.79264e-011,6012000,0,6012000,inf
896635,0.851676,0.851676,1.83197e-011,2.15102e-011,6001000,0,6001000,inf
-567650,0.120653,0.120653,2.04015e-009,1.69092e-008,6010000,1000000,5010000,6.01
-40231.6,0.927421,0.927421,5.86531e-013,6.32432e-013,5006000,0,5006000,inf
-341359,0.952553,0.952553,4.05009e-012,4.25183e-012,6060000,0,6060000,inf
-229739,0.779999,0.779999,5.55644e-012,7.12365e-012,5502000,1000000,4502000,5.502
374175,0.104068,0.104068,2.43454e-009,2.33936e-008,5002000,1000000,4002000,5.002
98447.1,-0.568411,-0.568411,1.02202e-011,1.79802e-011,5088000,1000000,4088000,5.088
745630,-0.299929,-0.299929,2.8246e-010,9.41754e-010,5502000,502000,5000000,10.9602
