angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
160983,-0.318254,-0.318256,2.47448e-006,7.77518e-006,5578000,0,5578000,inf
-722497,0.966127,0.966127,7.67231e-012,7.9413e-012,5651000,1014000,4637000,5.57298
506656,0.254501,0.254505,4.15685e-006,1.63333e-005,5326000,0,5326000,inf
366011,-0.999098,-0.999098,6.0596e-013,6.06507e-013,5598000,1003000,4595000,5.58126
271377,0.996285,0.996285,9.11049e-013,9.14446e-013,5562000,502000,5060000,11.0797
209102,-0.710191,-0.710191,2.31623e-008,3.26141e-008,5027000,0,5027000,inf
67073.5,0.874997,0.874997,2.97586e-010,3.401e-010,6203000,0,6203000,inf
641915,0.854903,0.854903,6.53707e-010,7.64656e-010,5146000,1005000,4141000,5.1204
909435,0.611717,0.611718,1.09657e-007,1.7926e-007,5615000,1003000,4612000,5.59821
878713,-0.964754,-0.964754,8.51985e-012,8.83111e-012,4937000,1004000,3933000,4.91733
939041,0.90855,0.90855,4.55728e-011,5.01599e-011,4522000,1005000,3517000,4.4995
434630,-0.999806,-0.999806,3.334e-013,3.33465e-013,5822000,0,5822000,inf
-108552,-0.891321,-0.891321,1.44476e-010,1.62092e-010,5046000,1002000,4044000,5.03593
171496,-0.997998,-0.997998,4.22773e-013,4.23621e-013,5655000,0,5655000,inf
61902.6,0.815772,0.815772,2.18617e-009,2.67988e-009,5050000,1000000,4050000,5.05
402292,-0.0470186,-0.0470369,1.82723e-005,0.000388619,6181000,0,6181000,inf
-257170,0.384188,0.384189,1.38516e-006,3.60541e-006,5792000,0,5792000,inf
-910711,0.615169,0.615169,1.04522e-007,1.69907e-007,6070000,1005000,5065000,6.0398
873418,0.0580564,0.0580734,1.69937e-005,0.00029271,5107000,1134000,3973000,4.50353
-619098,-0.898669,-0.898669,1.13102e-010,1.25855e-010,5561000,0,5561000,inf
-692897,0.928278,0.928278,7.71683e-012,8.31306e-012,5110000,1005000,4105000,5.08458
-126742,-0.392038,-0.392039,1.28826e-006,3.28606e-006,5646000,0,5646000,inf
-397359,-0.783187,-0.783187,5.07338e-009,6.47786e-009,6063000,0,6063000,inf
-439998,0.569288,0.569288,1.91949e-007,3.37174e-007,6032000,0,6032000,inf
-865976,-0.321869,-0.321872,2.39998e-006,7.45638e-006,6063000,1011000,5052000,5.99703
-880107,-0.379259,-0.37926,1.44913e-006,3.82095e-006,5617000,0,5617000,inf
109069,0.613961,0.613961,1.06327e-007,1.73183e-007,5591000,1002000,4589000,5.57984
187820,-0.916893,-0.916893,4.03833e-011,4.40436e-011,5058000,1000000,4058000,5.058
882584,-0.729557,-0.729557,1.6084e-008,2.20462e-008,5130000,0,5130000,inf
-313793,-0.487458,-0.487459,4.96842e-007,1.01925e-006,5639000,1122000,4517000,5.02585
550567,-0.777798,-0.777798,5.78807e-009,7.44161e-009,5016000,1004000,4012000,4.99602
-603835,-0.64436,-0.64436,6.85643e-008,1.06407e-007,6046000,0,6046000,inf
-569374,-0.606014,-0.606015,1.18609e-007,1.9572e-007,6017000,502000,5515000,11.9861
337466,-0.894334,-0.894334,1.32757e-010,1.48442e-010,5056000,0,5056000,inf
-504492,-0.833679,-0.833679,1.30243e-009,1.56226e-009,6574000,0,6574000,inf
-473552,0.753687,0.753687,9.86424e-009,1.3088e-008,5130000,1005000,4125000,5.10448
-160848,-0.0935408,-0.0935542,1.34041e-005,0.000143297,5578000,1003000,4575000,5.56132
102318,-0.83823,-0.83823,1.12199e-009,1.33853e-009,5016000,504000,4512000,9.95238
606904,-0.183738,-0.183745,7.10551e-006,3.8672e-005,5582000,1016000,4566000,5.49409
487483,-0.54544,-0.54544,2.57258e-007,4.71653e-007,5145000,1008000,4137000,5.10417
573811,0.647037,0.647037,6.58555e-008,1.0178e-007,5021000,1503000,3518000,3.34065
141184,0.717915,0.717915,2.00945e-008,2.79901e-008,5160000,0,5160000,inf
402801,-0.100983,-0.100996,1.27429e-005,0.000126189,6023000,1011000,5012000,5.95747
-700514,-0.459658,-0.459659,6.65686e-007,1.44822e-006,5557000,0,5557000,inf
-915058,0.992473,0.992473,4.36795e-012,4.40108e-012,5549000,1004000,4545000,5.52689
-709758,-0.967794,-0.967794,6.65112e-012,6.87246e-012,5016000,0,5016000,inf
674685,-0.991732,-0.991732,3.37463e-012,3.40277e-012,5546000,1002000,4544000,5.53493
-751744,0.457039,0.45704,6.83816e-007,1.49619e-006,5091000,1009000,4082000,5.04559
442174,0.0454506,0.0454691,1.84608e-005,0.000406173,6061000,0,6061000,inf
-854787,-0.730901,-0.730901,1.56691e-008,2.14381e-008,5617000,0,5617000,inf
697236,-0.999111,-0.999111,1.14575e-012,1.14677e-012,5100000,1504000,3596000,3.39096
-647096,-0.880434,-0.880434,2.26204e-010,2.56924e-010,4819000,1003000,3816000,4.80459
-943294,0.647321,0.647321,6.55843e-008,1.01316e-007,6029000,545000,5484000,11.0624
932818,-0.598199,-0.598199,1.31827e-007,2.20373e-007,5137000,1013000,4124000,5.07108
19289.1,0.963722,0.963722,7.71494e-013,8.00536e-013,5569000,0,5569000,inf
-29003.5,0.960376,0.960376,5.74873e-013,5.98592e-013,6018000,503000,5515000,11.9642
-575782,-0.99232,-0.99232,2.77667e-012,2.79816e-012,5036000,1006000,4030000,5.00596
386010,-0.986148,-0.986148,2.50033e-012,2.53545e-012,5034000,1003000,4031000,5.01894
-760228,0.999062,0.999062,1.28342e-012,1.28462e-012,5167000,0,5167000,inf
-204937,-0.467137,-0.467137,6.16102e-007,1.31889e-006,7808000,0,7808000,inf
-166523,0.982355,0.982355,1.1986e-012,1.22013e-012,7069000,0,7069000,inf
146547,-0.606433,-0.606433,1.17946e-007,1.94492e-007,7540000,503000,7037000,14.9901
287553,-0.967721,-0.967721,3.14226e-012,3.24708e-012,6632000,1017000,5615000,6.52114
622231,0.594903,0.594903,1.37771e-007,2.31585e-007,6935000,0,6935000,inf
-84498.1,-0.228655,-0.22866,5.07834e-006,2.22096e-005,6648000,1106000,5542000,6.01085
-552659,-0.750343,-0.750343,1.06115e-008,1.41422e-008,6574000,1008000,5566000,6.52183
432530,0.239703,0.239707,4.66481e-006,1.94608e-005,6742000,0,6742000,inf
