angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
-744771,0.604252,0.604239,1.23176e-005,2.03848e-005,4679000,1003000,3676000,4.665
560662,2.64001,2.46519,0.174822,0.0662202,4531000,0,4531000,inf
95094,1.93327,1.88733,0.0459354,0.0237605,4123000,1004000,3119000,4.10657
-238596,-2.99942,-2.72135,0.278073,0.0927088,4558000,0,4558000,inf
801152,-10.5153,-5.03243,5.48286,0.521418,4676000,0,4676000,inf
284562,-0.0720904,-0.0720904,1.11524e-011,1.547e-010,4612000,1008000,3604000,4.5754
-620773,-0.137094,-0.137094,2.19712e-011,1.60263e-010,4287000,0,4287000,inf
-608873,-1.37053,-1.3635,0.00703173,0.00513065,4526000,1007000,3519000,4.49454
844628,28.8262,6.01551,22.8107,0.791318,4115000,0,4115000,inf
-352563,-0.928689,-0.928216,0.000473329,0.000509674,5077000,503000,4574000,10.0934
550653,0.780788,0.780671,0.00011717,0.000150067,3530000,1003000,2527000,3.51944
22282.2,-2.17975,-2.09998,0.0797648,0.0365936,4023000,1000000,3023000,4.023
837712,0.193108,0.193108,7.56279e-011,3.91635e-010,3625000,1003000,2622000,3.61416
321452,33.3808,6.10198,27.2788,0.817201,4360000,1000000,3360000,4.36
-289224,1.0137,1.01278,0.000916743,0.000904353,3542000,1003000,2539000,3.53141
-143312,1.06471,1.0634,0.00131021,0.00123058,4082000,1000000,3082000,4.082
309712,2.10183,2.03401,0.0678207,0.0322674,4207000,0,4207000,inf
-818293,0.939535,0.939018,0.000517579,0.000550889,5127000,0,5127000,inf
-828655,-0.896109,-0.89575,0.00035839,0.00039994,5175000,0,5175000,inf
-205033,-0.0789366,-0.0789366,8.03564e-012,1.01799e-010,4042000,1502000,2540000,2.69108
812914,-3.01891,-2.73454,0.284375,0.094198,4154000,0,4154000,inf
-209830,-0.25162,-0.25162,1.84678e-009,7.33956e-009,5028000,0,5028000,inf
351641,-1.40115,-1.3931,0.00804439,0.00574129,4168000,1011000,3157000,4.12265
-748270,0.962568,0.961945,0.000622585,0.000646796,4196000,0,4196000,inf
-23352,-0.615934,-0.61592,1.46771e-005,2.38291e-005,4574000,1003000,3571000,4.56032
631896,-3.45899,-3.01413,0.444851,0.128607,4026000,1007000,3019000,3.99801
-221202,0.450187,0.450186,7.4155e-007,1.64721e-006,4071000,0,4071000,inf
801161,4.45499,3.53464,0.920343,0.206587,5659000,0,5659000,inf
98061,-0.727359,-0.727295,6.41935e-005,8.82557e-005,5120000,0,5120000,inf
-134775,-1.07475,-1.07335,0.00140115,0.0013037,4012000,1305000,2707000,3.07433
267020,-0.0218562,-0.0218562,1.04135e-011,4.76457e-010,4166000,0,4166000,inf
-948865,0.00638977,0.00638977,3.69887e-011,5.78873e-009,5029000,0,5029000,inf
350282,1.38434,1.37686,0.0074762,0.00540055,4825000,0,4825000,inf
795136,-11.3986,-5.14111,6.25745,0.548968,5128000,0,5128000,inf
-835636,-1.03076,-1.02972,0.00103618,0.00100526,4639000,1002000,3637000,4.62974
44382.2,1.25772,1.25363,0.00408903,0.00325114,4105000,0,4105000,inf
-79056.8,6.34467,4.21974,2.12494,0.334917,5025000,0,5025000,inf
158738,-0.38826,-0.388259,1.68699e-007,4.34501e-007,4014000,1014000,3000000,3.95858
217692,2.31507,2.21173,0.103338,0.0446371,4152000,1019000,3133000,4.07458
549506,0.282238,0.282238,6.21723e-009,2.20284e-008,4243000,0,4243000,inf
-272695,-9.06306,-4.81679,4.24628,0.468526,4964000,0,4964000,inf
-850223,67.9154,6.39044,61.5249,0.905906,4023000,1194000,2829000,3.36935
703912,0.178343,0.178343,1.81365e-011,1.01694e-010,4551000,0,4551000,inf
75254.2,0.508131,0.508129,2.41414e-006,4.75102e-006,5024000,0,5024000,inf
39575.4,0.877953,0.877648,0.000304898,0.000347283,4611000,0,4611000,inf
578343,1.60448,1.58689,0.0175878,0.0109617,5041000,0,5041000,inf
-526486,1.77067,1.74097,0.0296943,0.0167701,4015000,953000,3062000,4.21301
750490,0.967748,0.9671,0.000648397,0.000670006,4540000,0,4540000,inf
-311434,-11.7043,-5.17551,6.52881,0.557812,4539000,0,4539000,inf
690902,-0.615011,-0.614997,1.44776e-005,2.35404e-005,4692000,1003000,3689000,4.67797
85508.3,0.466322,0.466321,1.04854e-006,2.24854e-006,4010000,0,4010000,inf
-26457.8,0.917074,0.916645,0.000429371,0.000468196,4869000,1003000,3866000,4.85444
-492309,0.905364,0.904975,0.000388448,0.000429052,3510000,1007000,2503000,3.4856
695.97,-9.28831,-4.85379,4.43453,0.477431,4059000,1004000,3055000,4.04283
-327479,0.24857,0.24857,1.64381e-009,6.61307e-009,4056000,510000,3546000,7.95294
446444,-2.56844,-2.41117,0.15727,0.0612319,4278000,1003000,3275000,4.2652
717619,0.373014,0.373014,1.12263e-007,3.00961e-007,4020000,503000,3517000,7.99205
33983.1,0.51831,0.518307,2.92022e-006,5.63412e-006,4057000,0,4057000,inf
916180,0.852999,0.852756,0.000242153,0.000283884,4104000,1504000,2600000,2.72872
-542818,-1.90023,-1.85797,0.0422598,0.0222393,4540000,0,4540000,inf
62778.4,-0.0522173,-0.0522173,2.45386e-012,4.69933e-011,4016000,1503000,2513000,2.67199
-325415,0.14761,0.14761,1.89495e-011,1.28375e-010,4150000,0,4150000,inf
-939576,-0.731028,-0.730961,6.70324e-005,9.16961e-005,4023000,1503000,2520000,2.67665
-372794,0.313943,0.313943,1.90234e-008,6.0595e-008,3516000,1029000,2487000,3.41691
113130,7.42443,4.49627,2.92816,0.394395,4015000,0,4015000,inf
-334948,-0.551893,-0.551888,5.30113e-006,9.60535e-006,5593000,0,5593000,inf
622543,-1.98916,-1.93656,0.0526048,0.0264457,4434000,0,4434000,inf
-670861,1.4745,1.46361,0.0108935,0.00738791,4862000,0,4862000,inf
-475976,1.14387,1.1417,0.00216867,0.0018959,5026000,0,5026000,inf
483375,0.0346819,0.0346819,1.88648e-011,5.43939e-010,5102000,0,5102000,inf
-979795,24.8425,5.91573,18.9268,0.76187,4016000,1342000,2674000,2.99255
-915717,0.991798,0.991018,0.00077964,0.000786087,4095000,0,4095000,inf
-915338,-1.31479,-1.30935,0.00543109,0.00413078,5013000,0,5013000,inf
917793,-3.31728,-2.9278,0.389481,0.11741,4617000,1009000,3608000,4.57582
-317850,0.153677,0.153677,2.19548e-011,1.42863e-010,4014000,0,4014000,inf
726713,-0.356516,-0.356516,7.07542e-008,1.9846e-007,4576000,1004000,3572000,4.55777
-148113,0.507012,0.50701,2.36347e-006,4.66157e-006,4639000,0,4639000,inf
779502,0.399696,0.399696,2.26172e-007,5.65859e-007,4764000,0,4764000,inf
-428784,-1.73343,-1.70682,0.0266061,0.0153488,5034000,0,5034000,inf
-54478.6,-0.204763,-0.204763,2.03384e-010,9.93264e-010,4054000,1003000,3051000,4.04187
95716.8,-2.81032,-2.58968,0.220642,0.0785113,4012000,1003000,3009000,4
-746718,0.695621,0.695577,4.35757e-005,6.26429e-005,3026000,1472000,1554000,2.05571
-515221,-0.174873,-0.174873,1.6867e-011,9.6453e-011,4146000,1004000,3142000,4.12948
848961,-2.44112,-2.31255,0.128566,0.0526671,4015000,587000,3428000,6.83986
-510743,2.31807,2.21417,0.103901,0.0448222,4031000,1005000,3026000,4.01095
210673,0.696185,0.696141,4.38857e-005,6.30374e-005,4014000,0,4014000,inf
727516,-11.2521,-5.12408,6.12803,0.544612,5030000,0,5030000,inf
-464266,-141.305,-6.54125,134.764,0.953708,5030000,0,5030000,inf
834325,-0.184816,-0.184816,1.01872e-010,5.51211e-010,4769000,0,4769000,inf
-661553,0.518283,0.51828,2.91878e-006,5.63164e-006,5017000,0,5017000,inf
-53353.2,0.525351,0.525348,3.32217e-006,6.32371e-006,4332000,1005000,3327000,4.31045
435867,-0.263346,-0.263346,3.02397e-009,1.14829e-008,4547000,0,4547000,inf
-806296,-0.179805,-0.179805,1.82814e-011,1.01673e-010,4518000,0,4518000,inf
-135895,3.57976,3.08508,0.494679,0.138188,4559000,1005000,3554000,4.53632
-817336,-0.962606,-0.961983,0.00062277,0.000646963,4112000,0,4112000,inf
-873089,0.214402,0.214402,3.72301e-010,1.73646e-009,5076000,0,5076000,inf
-205412,0.630216,0.630198,1.80783e-005,2.86859e-005,5090000,0,5090000,inf
515705,-0.0549196,-0.0549196,2.01632e-011,3.6714e-010,4016000,1000000,3016000,4.016
-290396,0.217753,0.217753,4.09386e-010,1.88005e-009,4237000,1038000,3199000,4.08189
-836800,1.23318,1.22959,0.00359546,0.00291559,3022000,1504000,1518000,2.00931
394212,-1.35498,-1.34843,0.00655459,0.00483739,4077000,1003000,3074000,4.06481
968481,0.889174,0.888837,0.000337125,0.000379144,4040000,1000000,3040000,4.04
778820,0.138911,0.138911,2.78501e-011,2.00489e-010,4034000,0,4034000,inf
726433,-0.639623,-0.639602,2.06686e-005,3.23137e-005,5052000,0,5052000,inf
862300,-5.37356,-3.90713,1.46643,0.272898,4640000,0,4640000,inf
-696384,-0.191108,-0.191108,6.97487e-011,3.64971e-010,5036000,0,5036000,inf
297840,4.57884,3.59014,0.988696,0.215927,4359000,1005000,3354000,4.33731
-529022,-0.256088,-0.256088,2.21421e-009,8.64629e-009,4038000,1005000,3033000,4.01791
-706140,147.764,6.54744,141.217,0.95569,4173000,0,4173000,inf
-314616,-1.48718,-1.47573,0.0114502,0.00769928,5019000,0,5019000,inf
160983,-2.97877,-2.7073,0.271472,0.0911357,4837000,0,4837000,inf
-722497,0.267113,0.267113,3.52282e-009,1.31885e-008,4576000,1059000,3517000,4.32106
