angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
-71663.1,0.226063,0.226061,1.30644e-006,5.7791e-006,5010000,481939000,-476929000,0.0103955
754917,-0.999809,-0.999809,5.7392e-009,5.7403e-009,5942000,481604000,-475662000,0.0123379
-139925,0.886267,0.886268,8.07257e-007,9.10851e-007,5221000,479750000,-474529000,0.0108828
-289841,0.909071,0.909071,1.32483e-007,1.45735e-007,6001000,483277000,-477276000,0.0124173
-715375,-0.356634,-0.356633,1.18534e-006,3.3237e-006,5001000,481978000,-476977000,0.010376
893923,0.981261,0.981261,4.09613e-008,4.17435e-008,5007000,485588000,-480581000,0.0103112
626230,-0.752274,-0.752273,7.91127e-007,1.05165e-006,4999000,481279000,-476280000,0.0103869
-920520,-0.846949,-0.846948,8.93352e-007,1.05479e-006,5690000,483470000,-477780000,0.0117691
-636484,0.694081,0.69408,9.88511e-007,1.4242e-006,5000000,483266000,-478266000,0.0103463
-416193,-0.997191,-0.997191,1.85208e-008,1.85729e-008,6002000,477222000,-471220000,0.012577
-928600,-0.849937,-0.849937,4.26086e-007,5.01315e-007,5000000,478404000,-473404000,0.0104514
-725649,0.772717,0.772718,6.13831e-007,7.9438e-007,5008000,475172000,-470164000,0.0105393
653679,0.989462,0.989462,1.68685e-008,1.70482e-008,5000000,474568000,-469568000,0.0105359
-262700,-0.153015,-0.153013,1.59511e-006,1.04245e-005,5616000,477957000,-472341000,0.01175
689125,-0.459356,-0.459356,9.54232e-007,2.07732e-006,4999000,475403000,-470404000,0.0105153
-99888.8,0.946245,0.946245,4.8055e-007,5.07849e-007,6247000,487445000,-481198000,0.0128158
170701,-0.309488,-0.309486,1.52383e-006,4.92372e-006,6998000,481336000,-474338000,0.0145387
-615775,0.679933,0.679932,9.81404e-007,1.44338e-006,5998000,479002000,-473004000,0.0125219
-640224,0.674945,0.674946,5.83066e-007,8.63872e-007,5999000,484197000,-478198000,0.0123896
262255,0.999228,0.999228,3.98181e-008,3.98489e-008,6750000,482014000,-475264000,0.0140037
949809,-0.994302,-0.994302,1.60836e-007,1.61758e-007,6000000,484166000,-478166000,0.0123924
807994,0.910903,0.910903,3.16813e-007,3.47801e-007,5000000,481164000,-476164000,0.0103915
389343,-0.750446,-0.750446,5.85727e-007,7.80505e-007,5996000,488338000,-482342000,0.0122784
-645626,0.404196,0.404198,1.4714e-006,3.64031e-006,5003000,487056000,-482053000,0.0102719
-571400,-0.660488,-0.660488,1.23138e-008,1.86435e-008,5001000,482432000,-477431000,0.0103662
636628,0.441047,0.441046,5.10827e-007,1.15822e-006,5000000,483301000,-478301000,0.0103455
915060,0.939029,0.939029,8.9422e-008,9.52282e-008,5761000,481806000,-476045000,0.0119571
-351291,0.924765,0.924765,2.55389e-007,2.76166e-007,5105000,482081000,-476976000,0.0105895
219754,-0.153961,-0.153963,1.77411e-006,1.15231e-005,6000000,482683000,-476683000,0.0124305
788997,-0.985537,-0.985537,1.16466e-008,1.18175e-008,5682000,484236000,-478554000,0.0117339
66244.8,0.930704,0.930705,3.83537e-007,4.12094e-007,5001000,490715000,-485714000,0.0101913
196816,0.997293,0.997293,9.47503e-008,9.50074e-008,5438000,497754000,-492316000,0.0109251
-744771,0.517169,0.51717,1.04302e-006,2.01679e-006,5784000,499111000,-493327000,0.0115886
560662,0.93516,0.93516,2.74203e-007,2.93215e-007,5056000,500967000,-495911000,0.0100925
95094,-0.888211,-0.888212,7.1657e-007,8.06757e-007,5617000,490223000,-484606000,0.0114581
-238596,0.948665,0.948664,4.92718e-007,5.1938e-007,4384000,497231000,-492847000,0.00881683
801152,0.995508,0.995509,2.90131e-008,2.9144e-008,5860000,497327000,-491467000,0.011783
284562,0.0719038,0.0719042,4.18209e-007,5.81623e-006,6522000,493399000,-486877000,0.0132185
-620773,-0.135824,-0.135826,1.74546e-006,1.28509e-005,6024000,493901000,-487877000,0.0121968
-608873,-0.807824,-0.807824,3.45214e-007,4.27338e-007,5690000,491385000,-485695000,0.0115795
844628,-0.999399,-0.999399,8.73719e-009,8.74244e-009,5991000,494135000,-488144000,0.0121242
-352563,-0.680498,-0.680497,9.64557e-007,1.41743e-006,6188000,503495000,-497307000,0.0122901
550653,0.615418,0.615418,1.26663e-008,2.05816e-008,6036000,504573000,-498537000,0.0119626
22282.2,0.908915,0.908914,7.73422e-007,8.50929e-007,5997000,505169000,-499172000,0.0118713
837712,0.189606,0.189607,1.02435e-006,5.40253e-006,6096000,507426000,-501330000,0.0120136
321452,-0.999552,-0.999552,5.7015e-008,5.70405e-008,6065000,504516000,-498451000,0.0120214
-289224,-0.711901,-0.7119,1.01527e-006,1.42614e-006,6000000,500909000,-494909000,0.0119782
-143312,0.728911,0.728912,7.45963e-007,1.02339e-006,5488000,498288000,-492800000,0.0110137
309712,0.903006,0.903006,2.7868e-007,3.08614e-007,5207000,494209000,-489002000,0.010536
-818293,-0.68473,-0.684729,6.60508e-007,9.64625e-007,6008000,496358000,-490350000,0.0121042
-828655,0.667362,0.667361,7.14891e-007,1.07122e-006,5169000,495069000,-489900000,0.010441
