angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
-209830,0.244014,0.243478,0.000535474,0.00219444,5008000,1000000,4008000,5.008
351641,0.813959,0.813964,5.41257e-006,6.64969e-006,5508000,1002000,4506000,5.49701
-748270,0.693494,0.692992,0.000501556,0.00072323,5008000,1441000,3567000,3.47536
-23352,0.524437,0.524083,0.000354081,0.000675164,5066000,999000,4067000,5.07107
631896,0.96066,0.959533,0.00112652,0.00117265,6000000,1000000,5000000,6
-221202,-0.410506,-0.41036,0.000146397,0.000356625,5000000,1000000,4000000,5
801161,-0.975721,-0.97421,0.00151045,0.00154804,6153000,1000000,5153000,6.153
98061,-0.588217,-0.587361,0.000855935,0.00145513,5000000,1000000,4000000,5
-134775,-0.732107,-0.731911,0.000195766,0.000267402,6000000,1000000,5000000,6
267020,0.0218509,0.0217987,5.22141e-005,0.00238956,5000000,1000000,4000000,5
-948865,-0.00638964,-0.00636629,2.33519e-005,0.00365465,6000000,1000000,5000000,6
350282,0.810624,0.810617,7.04949e-006,8.69638e-006,5000000,1000000,4000000,5
795136,-0.996174,-0.994732,0.00144131,0.00144684,6000000,1000000,5000000,6
-835636,0.717734,0.717625,0.00010875,0.000151519,5001000,999000,4002000,5.00601
44382.2,-0.782741,-0.782605,0.000135171,0.00017269,5004000,1000000,4004000,5.004
-79056.8,-0.987806,-0.986297,0.00150877,0.0015274,6000000,1000000,5000000,6
158738,-0.361937,-0.361612,0.000324142,0.000895577,5504000,1005000,4499000,5.47662
217692,-0.918018,-0.916864,0.00115381,0.00125685,5000000,999000,4001000,5.00501
549506,-0.271626,-0.271261,0.000365521,0.00134568,6000000,1000000,5000000,6
-272695,0.993968,0.99251,0.00145824,0.00146709,5000000,1000000,4000000,5
-850223,-0.999892,-0.998439,0.00145268,0.00145284,6001000,1000000,5001000,6.001
703912,0.175573,0.17581,0.000237549,0.00135299,4999000,1000000,3999000,4.999
75254.2,0.453004,0.452819,0.000184548,0.000407387,6001000,999000,5002000,6.00701
39575.4,-0.659761,-0.659154,0.000606311,0.000918987,5000000,1001000,3999000,4.995
578343,0.848663,0.84867,6.69358e-006,7.88721e-006,6109000,0,6109000,inf
-526486,0.870734,0.869611,0.00112268,0.00128934,6001000,999000,5002000,6.00701
750490,0.695424,0.694924,0.000500004,0.000718991,5000000,1000000,4000000,5
-311434,-0.99637,-0.99493,0.0014401,0.00144534,6000000,1000000,5000000,6
690902,0.523867,0.523522,0.000344235,0.000657104,5000000,1000000,4000000,5
85508.3,0.422629,0.422499,0.000129643,0.000306753,6000000,1000000,5000000,6
-26457.8,0.675888,0.675347,0.000541166,0.000800675,5004000,999000,4005000,5.00901
-492309,-0.671159,-0.670601,0.000558112,0.000831565,6001000,999000,5002000,6.00701
695.97,-0.994254,-0.992799,0.00145582,0.00146423,5509000,1000000,4509000,5.509
-327479,0.24123,0.24075,0.000479857,0.00198921,5000000,1000000,4000000,5
446444,-0.931862,-0.930777,0.00108544,0.00116481,6000000,1000000,5000000,6
717619,-0.349492,-0.349116,0.000375508,0.00107444,5000000,1000000,4000000,5
33983.1,-0.460171,-0.459948,0.000223205,0.000485047,6000000,1000000,5000000,6
916180,-0.648972,-0.648314,0.000657819,0.00101363,5000000,1000000,4000000,5
-542818,-0.884941,-0.883722,0.00121917,0.00137768,6000000,1000000,5000000,6
62778.4,0.0521462,0.0521268,1.93764e-005,0.000371578,5000000,1000000,4000000,5
-325415,-0.146028,-0.146305,0.000277308,0.001899,6000000,1000000,5000000,6
-939576,-0.590153,-0.589296,0.000856211,0.00145083,5000000,1000000,4000000,5
-372794,0.299529,0.299061,0.000467923,0.0015622,6000000,1000000,5000000,6
113130,0.991051,0.989567,0.00148369,0.00149709,5000000,1000000,4000000,5
-334948,0.483191,0.48276,0.000430906,0.000891793,6000000,1000000,5000000,6
622543,-0.893452,-0.892219,0.00123288,0.00137991,5004000,999000,4005000,5.00901
-670861,0.82762,0.82766,3.95063e-005,4.77348e-005,5000000,1000000,4000000,5
-475976,0.752866,0.752641,0.000225674,0.000299754,5504000,1005000,4499000,5.47662
483375,-0.034661,-0.0346104,5.06477e-005,0.00146123,5999000,1000000,4999000,5.999
-979795,-0.999191,-0.997753,0.00143793,0.00143909,5000000,1000000,4000000,5
-915717,0.704189,0.703687,0.000501471,0.000712125,6000000,0,6000000,inf
-915338,0.79594,0.795867,7.25456e-005,9.11447e-005,6000000,1000000,5000000,6
917793,0.957443,0.956345,0.0010977,0.0011465,5211000,1008000,4203000,5.16964
-317850,-0.151894,-0.152174,0.000279263,0.00183854,5999000,1000000,4999000,5.999
726713,-0.335812,-0.335388,0.00042398,0.00126255,5002000,999000,4003000,5.00701
-148113,0.45221,0.452029,0.000180947,0.00040014,5999000,1000000,4999000,5.999
779502,-0.371147,-0.370863,0.000284476,0.000766477,6000000,0,6000000,inf
-428784,-0.866198,-0.865129,0.00106913,0.00123428,6000000,1000000,5000000,6
-54478.6,0.200601,0.200685,8.46027e-005,0.000421746,5000000,1000000,4000000,5
95716.8,-0.942133,-0.941077,0.00105581,0.00112066,6000000,1000000,5000000,6
-746718,0.571047,0.570225,0.000821791,0.0014391,5001000,1003000,3998000,4.98604
-515221,-0.172259,-0.172507,0.000248774,0.00144419,6000000,1000000,5000000,6
848961,0.925366,0.92425,0.00111586,0.00120585,5107000,1001000,4106000,5.1019
-510743,-0.918204,-0.917051,0.00115285,0.00125555,5507000,1000000,4507000,5.507
210673,-0.571359,-0.570536,0.000822965,0.00144036,5004000,996000,4008000,5.0241
727516,-0.996074,-0.994632,0.00144195,0.00144763,6000000,1000000,5000000,6
-464266,-0.999975,-0.998517,0.0014584,0.00145843,5000000,1000000,4000000,5
834325,-0.181738,-0.181949,0.000211417,0.00116331,5000000,2001000,2999000,2.49875
-661553,-0.460152,-0.459929,0.000223087,0.000484811,5000000,999000,4001000,5.00501
-53353.2,-0.465078,-0.464821,0.000256355,0.000551208,6000000,1000000,5000000,6
435867,0.254663,0.253893,0.000770609,0.00302599,5000000,1000000,4000000,5
-806296,-0.176967,-0.177199,0.000232247,0.00131238,6000000,1005000,4995000,5.97015
-135895,-0.963127,-0.961972,0.00115466,0.00119887,5006000,999000,4007000,5.01101
-817336,-0.693508,-0.693007,0.000501542,0.000723196,6001000,1000000,5001000,6.001
-873089,-0.209638,-0.209634,3.99218e-006,1.90432e-005,5999000,1001000,4998000,5.99301
-205412,-0.533169,-0.532677,0.000491173,0.000921235,5000000,1005000,3995000,4.97512
