angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
-835636,0.717734,0.717734,2.26815e-011,3.16016e-011,5000000,1000000,4000000,5
44382.2,-0.782741,-0.782741,1.07681e-012,1.37569e-012,5000000,1000000,4000000,5
-79056.8,-0.987806,-0.987806,4.73843e-013,4.79693e-013,5000000,0,5000000,inf
158738,-0.361937,-0.361937,5.76822e-012,1.59371e-011,6000000,1002000,4998000,5.98802
217692,-0.918018,-0.918018,3.36497e-012,3.66548e-012,4998000,1000000,3998000,4.998
549506,-0.271626,-0.271626,2.06146e-011,7.58933e-011,5000000,1000000,4000000,5
-272695,0.993968,0.993968,1.17673e-012,1.18387e-012,5207000,1000000,4207000,5.207
-850223,-0.999892,-0.999892,4.51639e-013,4.51688e-013,5001000,1002000,3999000,4.99102
703912,0.175573,0.175573,2.70125e-011,1.53854e-010,5999000,0,5999000,inf
75254.2,0.453004,0.453004,2.61519e-012,5.77299e-012,6002000,1000000,5002000,6.002
39575.4,-0.659761,-0.659761,1.15929e-012,1.75714e-012,5000000,1001000,3999000,4.995
578343,0.848663,0.848663,1.19242e-011,1.40506e-011,4999000,0,4999000,inf
-526486,0.870734,0.870734,1.0092e-011,1.15903e-011,6508000,0,6508000,inf
750490,0.695424,0.695424,2.10221e-011,3.02292e-011,6000000,1000000,5000000,6
-311434,-0.99637,-0.99637,1.04849e-012,1.05231e-012,5000000,1000000,4000000,5
690902,0.523867,0.523867,2.29404e-011,4.37906e-011,5000000,1000000,4000000,5
85508.3,0.422629,0.422629,3.02081e-012,7.14765e-012,6000000,0,6000000,inf
-26457.8,0.675888,0.675888,7.60059e-013,1.12453e-012,6001000,999000,5002000,6.00701
-492309,-0.671159,-0.671159,1.42261e-011,2.11963e-011,5001000,999000,4002000,5.00601
695.97,-0.994254,-0.994254,8.43769e-015,8.48646e-015,5000000,1000000,4000000,5
-327479,0.24123,0.24123,1.23883e-011,5.13549e-011,5000000,1000000,4000000,5
446444,-0.931862,-0.931862,6.31351e-012,6.77515e-012,5000000,1000000,4000000,5
717619,-0.349492,-0.349492,2.62091e-011,7.49921e-011,6136000,0,6136000,inf
33983.1,-0.460171,-0.460171,1.17611e-012,2.55582e-012,6002000,998000,5004000,6.01403
916180,-0.648972,-0.648972,2.71709e-011,4.18677e-011,5000000,1000000,4000000,5
-542818,-0.884941,-0.884941,9.85412e-012,1.11353e-011,5000000,1003000,3997000,4.98504
62778.4,0.0521462,0.0521462,2.4438e-012,4.68644e-011,6000000,0,6000000,inf
-325415,-0.146028,-0.146028,1.25489e-011,8.59347e-011,6000000,1000000,5000000,6
-939576,-0.590153,-0.590153,2.9567e-011,5.01006e-011,5511000,998000,4513000,5.52204
-372794,0.299529,0.299529,1.38644e-011,4.62874e-011,5000000,1000000,4000000,5
113130,0.991051,0.991051,5.96745e-013,6.02133e-013,5002000,998000,4004000,5.01202
-334948,0.483191,0.483191,1.1431e-011,2.36574e-011,5008000,1000000,4008000,5.008
622543,-0.893452,-0.893452,1.08997e-011,1.21996e-011,5000000,1000000,4000000,5
-670861,0.82762,0.82762,1.4678e-011,1.77352e-011,5001000,999000,4002000,5.00601
-475976,0.752866,0.752866,1.22117e-011,1.62202e-011,5000000,1000000,4000000,5
483375,-0.034661,-0.034661,1.88308e-011,5.43286e-010,5000000,1000000,4000000,5
-979795,-0.999191,-0.999191,1.50946e-012,1.51068e-012,5000000,1000000,4000000,5
-915717,0.704189,0.704189,2.53439e-011,3.59903e-011,6000000,1000000,5000000,6
-915338,0.79594,0.79594,2.15999e-011,2.71377e-011,5001000,999000,4002000,5.00601
917793,0.957443,0.957443,1.0325e-011,1.07839e-011,5000000,1000000,4000000,5
-317850,-0.151894,-0.151894,1.22462e-011,8.06232e-011,5000000,1000000,4000000,5
726713,-0.335812,-0.335812,2.66825e-011,7.94567e-011,6000000,0,6000000,inf
-148113,0.45221,0.45221,5.14944e-012,1.13873e-011,6003000,1000000,5003000,6.003
779502,-0.371147,-0.371147,2.8215e-011,7.6021e-011,5001000,999000,4002000,5.00601
-428784,-0.866198,-0.866198,8.3521e-012,9.64225e-012,5509000,0,5509000,inf
-54478.6,0.200601,0.200601,2.08039e-012,1.03708e-011,6001000,999000,5002000,6.00701
95716.8,-0.942133,-0.942133,1.25033e-012,1.32713e-012,5001000,1002000,3999000,4.99102
-746718,0.571047,0.571047,2.38947e-011,4.18436e-011,4997000,1000000,3997000,4.997
-515221,-0.172259,-0.172259,1.97834e-011,1.14847e-010,5001000,1007000,3994000,4.96624
848961,0.925366,0.925366,1.25445e-011,1.35563e-011,4992000,1000000,3992000,4.992
-510743,-0.918204,-0.918204,7.88603e-012,8.58853e-012,5000000,1000000,4000000,5
210673,-0.571359,-0.571359,6.73972e-012,1.17959e-011,6000000,0,6000000,inf
727516,-0.996074,-0.996074,2.496e-012,2.50584e-012,6000000,0,6000000,inf
-464266,-0.999975,-0.999975,1.67977e-013,1.67981e-013,5650000,1001000,4649000,5.64436
834325,-0.181738,-0.181738,3.19808e-011,1.75972e-010,6238000,0,6238000,inf
-661553,-0.460152,-0.460152,2.28952e-011,4.97558e-011,6756000,0,6756000,inf
-53353.2,-0.465078,-0.465078,1.84114e-012,3.95878e-012,6072000,1000000,5072000,6.072
