angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
-542818,0.465703,0.465442,0.000260988,0.000560418,5999000,1000000,4999000,5.999
62778.4,-0.998639,-0.997205,0.00143453,0.00143648,4776000,1093000,3683000,4.36962
-325415,-0.98928,-0.987782,0.00149814,0.00151438,6009000,1001000,5008000,6.003
-939576,0.807292,0.80698,0.000311506,0.000385866,5004000,999000,4005000,5.00901
-372794,0.954087,0.953011,0.0010762,0.00112799,5001000,1173000,3828000,4.26343
113130,0.133485,0.133745,0.000260075,0.00194834,6008000,0,6008000,inf
-334948,-0.875515,-0.874348,0.00116663,0.00133251,5509000,999000,4510000,5.51451
622543,0.449159,0.448991,0.000168319,0.000374742,6000000,1000000,5000000,6
-670861,0.561289,0.561219,6.99284e-005,0.000124585,6000000,1000000,5000000,6
-475976,0.658174,0.658423,0.000249074,0.000378433,5000000,1001000,3999000,4.995
483375,-0.999399,-0.997959,0.00144038,0.00144124,4999000,1000000,3999000,4.999
-979795,-0.040221,-0.0401771,4.39382e-005,0.00109242,6000000,1000000,5000000,6
-915717,0.710013,0.709493,0.000519622,0.000731849,5000000,1000000,4000000,5
-915338,-0.605376,-0.605449,7.27021e-005,0.000120094,6000000,1000000,5000000,6
917793,-0.288623,-0.288177,0.000445209,0.00154253,6433000,0,6433000,inf
-317850,-0.988397,-0.986892,0.0015047,0.00152236,6000000,1000000,5000000,6
726713,0.941929,0.940873,0.00105606,0.00112117,5000000,1000000,4000000,5
-148113,0.891912,0.890679,0.00123249,0.00138185,5000000,1000000,4000000,5
779502,-0.928574,-0.927474,0.00110015,0.00118477,6001000,999000,5002000,6.00701
-428784,0.499701,0.499031,0.000670589,0.00134198,5004000,1000000,4004000,5.004
-54478.6,-0.979673,-0.978143,0.00152983,0.00156157,6001000,999000,5002000,6.00701
95716.8,0.33524,0.334815,0.000425739,0.00126995,4945000,1000000,3945000,4.945
-746718,0.820917,0.820611,0.000306128,0.00037291,6000000,0,6000000,inf
-515221,0.985052,0.983528,0.00152384,0.00154697,6001000,1000000,5001000,6.001
848961,-0.379075,-0.378824,0.000250829,0.000661688,4999000,1000000,3999000,4.999
-510743,-0.396107,-0.395921,0.000185988,0.000469539,6000000,1000000,5000000,6
210673,-0.8207,-0.820394,0.000305901,0.000372732,5000000,1000000,4000000,5
727516,0.0885233,0.0886322,0.000108835,0.00122945,6000000,1000000,5000000,6
-464266,0.00707672,0.00705128,2.54414e-005,0.00359509,6000000,1000000,5000000,6
834325,0.983347,0.981818,0.0015294,0.0015553,5002000,998000,4004000,5.01202
-661553,-0.88784,-0.886613,0.00122712,0.00138214,5000000,1000000,4000000,5
-53353.2,-0.88527,-0.88405,0.00122025,0.00137839,5000000,1000000,4000000,5
435867,-0.96703,-0.965644,0.00138586,0.00143311,6001000,464000,5537000,12.9332
-806296,0.984217,0.98269,0.00152696,0.00155145,5652000,1000000,4652000,5.652
-135895,-0.269048,-0.2687,0.000348171,0.00129409,5001000,1003000,3998000,4.98604
-817336,0.720449,0.719896,0.000552828,0.000767339,6063000,0,6063000,inf
-873089,-0.977779,-0.976256,0.00152325,0.00155787,6156000,1000000,5156000,6.156
-205412,-0.846009,-0.845586,0.00042261,0.000499534,5508000,1000000,4508000,5.508
515705,0.998495,0.997061,0.00143413,0.0014363,5000000,1000000,4000000,5
-290396,0.977103,0.975583,0.00151971,0.00155532,5000000,1000000,4000000,5
-836800,0.629848,0.630028,0.000179543,0.000285057,6009000,992000,5017000,6.05746
394212,0.593811,0.593833,2.20771e-005,3.71786e-005,5999000,0,5999000,inf
968481,-0.747304,-0.74677,0.000533858,0.000714379,6000000,1002000,4998000,5.98802
778820,0.990489,0.989001,0.00148843,0.00150272,4998000,1000000,3998000,4.998
726433,-0.842416,-0.842022,0.00039342,0.000467015,5000000,1000000,4000000,5
862300,-0.182955,-0.183161,0.000205418,0.00112278,6332000,1000000,5332000,6.332
-696384,0.982224,0.980693,0.00153128,0.00155899,5000000,1000000,4000000,5
297840,-0.213367,-0.21332,4.62959e-005,0.000216978,5003000,997000,4006000,5.01805
-529022,-0.968739,-0.967319,0.00141978,0.0014656,6000000,1000000,5000000,6
-706140,0.00676739,0.00674288,2.45105e-005,0.00362185,5001000,1000000,4001000,5.001
-314616,-0.557998,-0.557925,7.23732e-005,0.000129702,6003000,1000000,5003000,6.003
160983,-0.318254,-0.317789,0.000464539,0.00145965,5000000,1000000,4000000,5
-722497,0.966127,0.964931,0.00119664,0.0012386,5504000,1005000,4499000,5.47662
506656,0.254501,0.253734,0.00076675,0.00301276,6000000,1000000,5000000,6
366011,-0.999098,-0.997661,0.00143709,0.00143838,5000000,1000000,4000000,5
271377,0.996285,0.994844,0.00144061,0.00144599,5000000,1000000,4000000,5
209102,-0.710191,-0.709671,0.000520426,0.000732797,5000000,1000000,4000000,5
67073.5,0.874997,0.873835,0.00116247,0.00132854,5000000,1000000,4000000,5
641915,0.854903,0.854386,0.000516331,0.000603965,6000000,1001000,4999000,5.99401
909435,0.611717,0.611819,0.000101531,0.000165978,4999000,1000000,3999000,4.999
878713,-0.964754,-0.963577,0.00117632,0.0012193,6007000,0,6007000,inf
939041,0.90855,0.907351,0.00119849,0.00131913,6000000,1000000,5000000,6
434630,-0.999806,-0.998357,0.0014492,0.00144948,5000000,1000000,4000000,5
-108552,-0.891321,-0.890089,0.00123211,0.00138234,5000000,1000000,4000000,5
171496,-0.997998,-0.996564,0.00143386,0.00143674,5000000,1000000,4000000,5
61902.6,0.815772,0.815468,0.000303663,0.00037224,6000000,0,6000000,inf
402292,-0.0470186,-0.0469871,3.14911e-005,0.000669759,6003000,1000000,5003000,6.003
-257170,0.384188,0.383958,0.000229972,0.000598592,6064000,1009000,5055000,6.00991
-910711,0.615169,0.615286,0.000117157,0.000190447,5510000,999000,4511000,5.51552
873418,0.0580564,0.0580535,2.90201e-006,4.99861e-005,5000000,1001000,3999000,4.995
-619098,-0.898669,-0.897441,0.00122819,0.00136667,5999000,1000000,4999000,5.999
-692897,0.928278,0.927177,0.00110155,0.00118666,5000000,1001000,3999000,4.995
-126742,-0.392038,-0.391838,0.000200106,0.000510427,5000000,999000,4001000,5.00501
-397359,-0.783187,-0.782798,0.000389043,0.000496743,6001000,0,6001000,inf
-439998,0.569288,0.56923,5.76758e-005,0.000101312,6000000,999000,5001000,6.00601
-865976,-0.321869,-0.321411,0.000458717,0.00142517,6001000,0,6001000,inf
-880107,-0.379259,-0.379009,0.000250065,0.000659352,5999000,1000000,4999000,5.999
109069,0.613961,0.614073,0.000111706,0.000181943,6001000,1000000,5001000,6.001
187820,-0.916893,-0.915733,0.00115957,0.00126467,4999000,1001000,3998000,4.99401
882584,-0.729557,-0.728996,0.000561165,0.000769186,5000000,461000,4539000,10.846
-313793,-0.487458,-0.486973,0.000485026,0.000995011,6117000,1000000,5117000,6.117
550567,-0.777798,-0.777385,0.000412455,0.000530286,5000000,1000000,4000000,5
-603835,-0.64436,-0.644587,0.000226947,0.000352205,6004000,1000000,5004000,6.004
-569374,-0.606014,-0.60609,7.55935e-005,0.000124739,6001000,0,6001000,inf
337466,-0.894334,-0.893101,0.00123272,0.00137837,5969000,1003000,4966000,5.95115
-504492,-0.833679,-0.833338,0.000341154,0.000409215,5483000,1000000,4483000,5.483
-473552,0.753687,0.753174,0.000513507,0.000681327,5000000,1000000,4000000,5
-160848,-0.0935408,-0.0936698,0.000128992,0.00137899,6000000,1000000,5000000,6
102318,-0.83823,-0.837865,0.000365211,0.000435693,5000000,1000000,4000000,5
606904,-0.183738,-0.183939,0.00020141,0.00109618,6000000,0,6000000,inf
487483,-0.54544,-0.545374,6.56439e-005,0.00012035,6000000,1000000,5000000,6
573811,0.647037,0.64727,0.000233294,0.000360558,6000000,1000000,5000000,6
141184,0.717915,0.717368,0.000547237,0.000762258,5117000,1000000,4117000,5.117
402801,-0.100983,-0.101141,0.000158421,0.0015688,5000000,1000000,4000000,5
-700514,-0.459658,-0.459438,0.00022006,0.000478747,6000000,1119000,4881000,5.36193
-915058,0.992473,0.991002,0.00147129,0.00148245,5008000,1000000,4008000,5.008
-709758,-0.967794,-0.966392,0.00140162,0.00144826,5000000,1000000,4000000,5
674685,-0.991732,-0.990254,0.0014778,0.00149012,5003000,1001000,4002000,4.998
-751744,0.457039,0.456834,0.000204928,0.000448381,5999000,1001000,4998000,5.99301
442174,0.0454506,0.0454158,3.47467e-005,0.000764493,6000000,504000,5496000,11.9048
-854787,-0.730901,-0.73034,0.000560956,0.000767485,5005000,999000,4006000,5.01001
697236,-0.999111,-0.997674,0.0014372,0.00143848,5001000,999000,4002000,5.00601
-647096,-0.880434,-0.879235,0.00119939,0.00136227,6001000,1000000,5001000,6.001
-943294,0.647321,0.647555,0.000233915,0.000361359,5000000,1000000,4000000,5
932818,-0.598199,-0.59824,4.07639e-005,6.81444e-005,6001000,999000,5002000,6.00701
19289.1,0.963722,0.962559,0.00116229,0.00120604,4999000,1000000,3999000,4.999
-29003.5,0.960376,0.959252,0.00112363,0.00116999,5000000,1000000,4000000,5
-575782,-0.99232,-0.990847,0.00147265,0.00148404,5000000,1000000,4000000,5
386010,-0.986148,-0.984629,0.00151868,0.00154001,6000000,1007000,4993000,5.95829
-760228,0.999062,0.997625,0.0014368,0.00143815,4995000,999000,3996000,5
-204937,-0.467137,-0.466865,0.000271966,0.000582198,5999000,0,5999000,inf
-166523,0.982355,0.980824,0.00153114,0.00155864,6000000,1000000,5000000,6
146547,-0.606433,-0.60651,7.74916e-005,0.000127783,5000000,1001000,3999000,4.995
287553,-0.967721,-0.966321,0.00140016,0.00144686,6004000,1000000,5004000,6.004
622231,0.594903,0.59493,2.66491e-005,4.47956e-005,5000000,1000000,4000000,5
-84498.1,-0.228655,-0.228397,0.000257387,0.00112566,5513000,995000,4518000,5.5407
-552659,-0.750343,-0.749818,0.000524713,0.000699297,5999000,1000000,4999000,5.999
432530,0.239703,0.239252,0.000450356,0.00187881,6000000,1000000,5000000,6
-400116,-0.96066,-0.959533,0.00112652,0.00117266,5000000,1001000,3999000,4.995
787445,0.113028,0.113231,0.000202865,0.00179482,6000000,1000000,5000000,6
99034.5,0.483123,0.482693,0.000430085,0.000890218,5000000,999000,4001000,5.00501
938628,-0.550865,-0.550793,7.18531e-005,0.000130437,6000000,1001000,4999000,5.99401
-342697,0.555542,0.555469,7.31227e-005,0.000131624,5999000,1001000,4998000,5.99301
374811,0.992089,0.990615,0.00147467,0.00148643,5000000,999000,4001000,5.00501
59182.1,0.744241,0.743699,0.000541948,0.000728189,5000000,1000000,4000000,5
10388.3,-0.546925,-0.546857,6.78709e-005,0.000124095,5000000,1000000,4000000,5
-30882.6,0.710324,0.709803,0.000521015,0.00073349,5614000,1000000,4614000,5.614
-146083,0.643338,0.643562,0.000224297,0.000348645,5000000,1000000,4000000,5
686280,0.914444,0.913272,0.0011718,0.00128144,6004000,999000,5005000,6.01001
753953,-0.356775,-0.356429,0.000345975,0.00096973,5001000,1000000,4001000,5.001
-363759,0.842196,0.841805,0.000391792,0.000465203,6000000,0,6000000,inf
822379,-0.694594,-0.69472,0.000126095,0.000181538,6514000,999000,5515000,6.52052
465914,-0.990529,-0.989041,0.0014881,0.00150233,5000000,1001000,3999000,4.995
601066,-0.92176,-0.920625,0.00113439,0.00123068,5000000,1000000,4000000,5
-412537,-0.548978,-0.548908,7.029e-005,0.000128038,5999000,1000000,4999000,5.999
-456814,0.19613,0.196252,0.000121481,0.000619389,5000000,1002000,3998000,4.99002
-128248,-0.0536302,-0.0536147,1.54776e-005,0.000288598,5999000,999000,5000000,6.00501
-853893,-0.681427,-0.681636,0.000208293,0.000305672,5002000,999000,4003000,5.00701
306655,-0.629607,-0.629785,0.000178604,0.000283676,6000000,1000000,5000000,6
758256,0.569551,0.569494,5.71335e-005,0.000100313,5999000,0,5999000,inf
-676329,0.824606,0.824294,0.000311753,0.000378063,6011000,990000,5021000,6.07172
-997320,-0.600356,-0.600406,5.02195e-005,8.36495e-005,5185000,999000,4186000,5.19019
-258171,-0.0143777,-0.0143348,4.28657e-005,0.0029814,6000000,1000000,5000000,6
